row_id;duration_in_month;purpose;present_emp_since;installment_as_income_perc;personal_status_sex;property;age;housing;credits_this_bank;job;people_under_maintenance;norm_age;migration_risk;real_state;score_default_dummy;Partición;score_default_logistic;$LP-score_default_dummy;score_default_TAN;$BP-score_default_dummy;score_default_markow;$BP1-score_default_dummy;punishment_value;client_price
502;9;1;3;0,02;1;4;49;2;1;0;1;3,891820298;0,008219178;1;0;1_Entrenamiento;0;0,700846261;0;0,726784513;0;0,610169492;0,072678451;91103,92217
792;6;0;2;0,01;0;3;27;2;2;0;1;3,295836866;0,016438356;1;1;2_Comprobación;0;0,693987646;0;0,644029322;1;0,5;0,064402932;90420,19407
859;9;1;2;0,01;1;4;26;3;1;0;2;3,258096538;0;1;1;1_Entrenamiento;0;0,573673581;0;0,629563455;1;0,5;0,062956346;90300,67625
248;24;0;2;0,02;1;4;26;2;1;0;1;3,258096538;0,016438356;1;1;2_Comprobación;1;0,687223019;1;0,732065;1;0,714285714;0,0732065;91147,54986
785;18;0;2;0,04;1;3;35;2;1;1;1;3,555348061;0,032876712;1;0;1_Entrenamiento;0;0,674898029;1;0,562622402;0;0,64028777;0,05626224;89747,60546
520;24;1;3;0,03;1;1;44;1;2;0;1;3,784189634;0,008219178;0;1;1_Entrenamiento;1;0,746726843;1;0,711795744;1;0,666666667;0,071179574;90980,08411
789;40;1;2;0,04;1;1;27;2;1;0;1;3,295836866;0,021917808;0;1;1_Entrenamiento;1;0,90566822;1;0,890955412;1;0,805555556;0,089095541;92460,3115
131;36;1;2;0,04;1;3;29;2;1;0;1;3,36729583;0,021917808;1;1;1_Entrenamiento;1;0,757378278;1;0,901498987;1;0,805555556;0,090149899;92547,42311
920;18;0;2;0,04;0;1;28;2;2;0;1;3,33220451;0,016438356;0;0;1_Entrenamiento;0;0,644851735;1;0,624610109;0;0,64028777;0,062461011;90259,75143
272;48;1;1;0,04;1;1;36;1;1;0;1;3,583518938;0,016438356;0;1;2_Comprobación;1;0,956802827;1;1;1;1;0,1;93361,2441
686;10;1;3;0,04;1;3;27;2;2;0;1;3,295836866;0,032876712;1;1;1_Entrenamiento;0;0,832695627;0;0,769404325;0;0,822033898;0,076940433;91456,04949
891;15;1;3;0,04;1;2;46;2;2;0;1;3,828641396;0,016438356;0;0;1_Entrenamiento;0;0,717873948;0;0,693719013;0;0,822033898;0,069371901;90830,73313
767;10;1;1;0,01;0;4;31;3;1;0;1;3,433987204;0,008219178;1;1;1_Entrenamiento;0;0,65444111;0;0,726363614;1;0,5;0,072636361;91100,44468
392;36;1;3;0,02;1;1;39;1;1;0;2;3,663561646;0,016438356;0;0;1_Entrenamiento;1;0,951864603;1;0,932457213;1;0,875;0,093245721;92803,20174
899;18;0;2;0,02;1;2;42;2;1;0;1;3,737669618;0,010958904;0;0;2_Comprobación;1;0,631464485;1;0,693152135;1;0,714285714;0,069315213;90826,04955
274;30;1;1;0,01;1;1;34;2;1;1;1;3,526360525;0,065753425;0;1;1_Entrenamiento;1;0,958297588;1;1;1;0,636363636;0,1;93361,2441
741;10;1;2;0,04;1;4;23;2;1;1;1;3,135494216;0,008219178;1;0;1_Entrenamiento;0;0,869768224;0;0,888224589;0;0,822033898;0,088822459;92437,74929
123;10;1;3;0,04;1;1;63;1;2;0;1;4,143134726;0,016438356;0;0;2_Comprobación;0;0,72572381;0;0,623679725;0;0,822033898;0,062367972;90252,06454
921;48;1;3;0,04;1;2;37;2;1;0;1;3,610917913;0,065753425;0;1;1_Entrenamiento;1;0,942175115;1;1;1;1;0,1;93361,2441
754;12;1;3;0,04;1;1;55;1;2;0;2;4,007333185;0,008219178;0;0;1_Entrenamiento;0;0,687908793;0;0,778498507;0;0,822033898;0,077849851;91531,18614
665;24;1;1;0,04;1;1;27;2;2;0;1;3,295836866;0,032876712;0;1;2_Comprobación;1;0,643346815;1;0,51842357;0;0,64028777;0,051842357;89382,43218
709;9;1;2;0,02;1;4;37;2;1;1;2;3,610917913;0,016438356;1;1;1_Entrenamiento;0;0,690474833;0;0,626917176;0;0,610169492;0,062691718;90278,81254
916;10;1;2;0,01;1;4;32;2;1;0;2;3,465735903;0,016438356;1;0;1_Entrenamiento;0;0,531598474;1;0,555124231;1;0,5;0,055512423;89685,65514
801;18;1;3;0,03;0;4;48;3;2;1;1;3,871201011;0,016438356;1;1;1_Entrenamiento;0;0,711918823;1;0,510920548;1;0,666666667;0,051092055;89320,44179
473;6;1;1;0,04;1;3;36;2;1;0;2;3,583518938;0,016438356;1;1;1_Entrenamiento;0;0,890565409;0;0,709421498;0;0,822033898;0,07094215;90960,46795
451;6;1;2;0,03;0;4;29;2;1;0;1;3,36729583;0,032876712;1;0;2_Comprobación;0;0,89515357;0;0,872492433;0;0,8;0,087249243;92307,76931
610;12;1;1;0,04;0;3;22;2;1;0;1;3,091042453;0,010958904;1;0;1_Entrenamiento;0;0,876022451;0;0,946587862;0;0,822033898;0,094658786;92919,94997
550;12;1;3;0,04;0;4;23;2;2;0;1;3,135494216;0,008219178;1;0;1_Entrenamiento;0;0,898670356;0;0,924591994;0;0,822033898;0,092459199;92738,21886
311;24;0;2;0,04;1;2;25;2;1;0;1;3,218875825;0,032876712;0;1;1_Entrenamiento;1;0,523326812;0;0,559378472;0;0,64028777;0,055937847;89720,80392
677;72;1;2;0,02;0;2;24;2;1;0;1;3,17805383;0,016438356;0;1;1_Entrenamiento;1;0,997168144;1;1;1;1;0,1;93361,2441
924;24;0;1;0,02;1;3;55;2;1;0;1;4,007333185;0,065753425;1;1;1_Entrenamiento;1;0,767345339;1;0,788616343;1;0,714285714;0,078861634;91614,78028
693;6;1;1;0,01;1;4;44;2;2;1;2;3,784189634;0,010958904;1;1;1_Entrenamiento;0;0,636156405;0;0,632404132;1;0,5;0,063240413;90324,14609
294;48;0;3;0,04;1;2;46;2;2;0;2;3,828641396;0,016438356;0;1;1_Entrenamiento;1;0,930943734;1;1;1;1;0,1;93361,2441
444;48;0;2;0,02;0;2;30;2;1;0;1;3,401197382;0,021917808;0;1;1_Entrenamiento;1;0,964905133;1;1;1;1;0,1;93361,2441
663;6;0;1;0,04;1;3;35;2;2;0;1;3,555348061;0,065753425;1;0;1_Entrenamiento;0;0,870685658;0;0,730529639;0;0,822033898;0,073052964;91134,86461
463;12;1;3;0,04;1;3;38;2;2;0;1;3,63758616;0,008219178;1;0;1_Entrenamiento;0;0,815378585;0;0,838121554;0;0,822033898;0,083812155;92023,79515
794;24;0;3;0,04;1;1;32;3;1;0;1;3,465735903;0,021917808;0;0;1_Entrenamiento;1;0,633627386;1;0,595344067;0;0,64028777;0,059534407;90017,95371
348;6;0;2;0,01;1;4;34;2;2;1;1;3,526360525;0,016438356;1;0;2_Comprobación;0;0,631269161;0;0,517739868;1;0,5;0,051773987;89376,7834
175;30;1;1;0,04;0;4;53;2;1;0;1;3,970291914;0,065753425;1;1;2_Comprobación;0;0,508289191;0;0,738545145;0;0,64028777;0,073854515;91201,08919
747;12;1;1;0,03;0;4;37;2;1;1;1;3,610917913;0,032876712;1;0;1_Entrenamiento;0;0,815224725;0;0,892521887;0;0,8;0,089252189;92473,2538
940;12;1;1;0,02;1;3;45;2;1;0;2;3,80666249;0,021917808;1;1;2_Comprobación;0;0,564781703;1;0,547255476;0;0,610169492;0,054725548;89620,64304
373;60;1;3;0,02;1;1;63;1;1;0;1;4,143134726;0,016438356;0;1;1_Entrenamiento;1;0,996148647;1;1;1;1;0,1;93361,2441
580;18;1;3;0,03;1;4;30;2;2;0;1;3,401197382;0,010958904;1;0;1_Entrenamiento;0;0,613657199;1;0,507559423;1;0,666666667;0,050755942;89292,67199
936;9;1;2;0,03;0;4;28;2;1;1;1;3,33220451;0,016438356;1;0;1_Entrenamiento;0;0,866327675;0;0,870252112;0;0,8;0,087025211;92289,25965
878;9;1;1;0,03;1;1;27;1;1;0;1;3,295836866;0,032876712;0;0;2_Comprobación;0;0,6060978;0;0,66232599;0;0,8;0,066232599;90571,36218
812;36;1;3;0,04;1;2;24;2;2;0;1;3,17805383;0,016438356;0;1;1_Entrenamiento;1;0,788472693;1;0,856702749;1;0,805555556;0,085670275;92177,31405
508;24;1;2;0,04;0;3;28;2;1;0;1;3,33220451;0,016438356;1;0;1_Entrenamiento;0;0,656718064;0;0,786183482;0;0,64028777;0,078618348;91594,67984
27;12;1;2;0,03;0;4;42;3;2;0;1;3,737669618;0,010958904;1;0;1_Entrenamiento;0;0,830045771;0;0,913926214;0;0,8;0,091392621;92650,09757
122;12;0;2;0,03;1;4;24;3;1;1;1;3,17805383;0,016438356;1;0;1_Entrenamiento;0;0,744028808;0;0,811116862;0;0,8;0,081111686;91800,68084
715;30;1;3;0,01;1;2;63;2;2;0;1;4,143134726;0,008219178;0;1;1_Entrenamiento;1;0,916794416;1;0,612592417;1;0,636363636;0,061259242;90160,46057
378;36;1;3;0,04;1;1;57;1;1;0;1;4,043051268;0,032876712;0;1;1_Entrenamiento;1;0,867088051;1;0,856701887;1;0,805555556;0,085670189;92177,30692
692;24;1;1;0,02;1;2;29;2;1;0;1;3,36729583;0,032876712;0;1;1_Entrenamiento;1;0,779969949;1;0,778037123;1;0,714285714;0,077803712;91527,37416
188;12;1;3;0,04;0;3;20;2;1;0;1;2,995732274;0,032876712;1;0;1_Entrenamiento;0;0,866582194;0;0,919491581;0;0,822033898;0,091949158;92696,07895
623;12;0;1;0,04;0;2;22;3;1;0;1;3,091042453;0,032876712;0;0;2_Comprobación;0;0,841926422;0;0,790466846;0;0,822033898;0,079046685;91630,06924
514;24;1;1;0,04;1;3;54;2;1;0;1;3,988984047;0,032876712;1;1;1_Entrenamiento;0;0,526241941;0;0,594822615;0;0,64028777;0,059482262;90013,64545
80;24;1;1;0,01;0;2;44;2;2;0;1;3,784189634;0,065753425;0;1;1_Entrenamiento;1;0,817187223;1;0,712473057;1;0,636363636;0,071247306;90985,6801
410;24;1;3;0,04;0;2;20;2;1;0;1;2,995732274;0,016438356;0;1;1_Entrenamiento;0;0,610701854;0;0,530977351;0;0,64028777;0,053097735;89486,15224
115;48;1;3;0,04;1;4;47;2;1;0;1;3,850147602;0,065753425;1;1;1_Entrenamiento;1;0,914948749;1;1;1;1;0,1;93361,2441
913;11;0;3;0,01;1;4;28;2;1;0;1;3,33220451;0,032876712;1;0;1_Entrenamiento;1;0,510930791;0;0,522728783;1;0,5;0,052272878;89418,0021
672;60;1;3;0,02;1;3;42;2;1;0;1;3,737669618;0,016438356;1;1;2_Comprobación;1;0,992312845;1;1;1;1;0,1;93361,2441
408;24;1;3;0,03;1;2;26;2;1;0;1;3,258096538;0,032876712;0;0;2_Comprobación;1;0,66361217;1;0,737133079;1;0,666666667;0,073713308;91189,42261
584;12;1;3;0,04;0;1;52;1;1;0;1;3,951243719;0,016438356;0;1;1_Entrenamiento;0;0,77543376;0;0,59438825;0;0,822033898;0,059438825;90010,0567
612;21;1;1;0,04;0;2;29;2;1;0;1;3,36729583;0,016438356;0;0;2_Comprobación;0;0,683877015;0;0,530977351;0;0,64028777;0,053097735;89486,15224
907;36;1;2;0,02;0;2;27;2;1;0;1;3,295836866;0,016438356;0;1;1_Entrenamiento;1;0,881570423;1;0,892342135;1;0,875;0,089234214;92471,76868
184;18;1;3;0,04;1;2;36;2;1;0;2;3,583518938;0,016438356;0;0;1_Entrenamiento;0;0,648523786;1;0,518425324;0;0,64028777;0,051842532;89382,44667
37;18;1;2;0,04;1;4;37;2;1;0;1;3,610917913;0,016438356;1;1;1_Entrenamiento;0;0,736472574;0;0,61958313;0;0,64028777;0,061958313;90218,21824
194;45;1;2;0,04;1;3;21;3;1;0;1;3,044522438;0,008219178;1;1;1_Entrenamiento;1;0,885934688;1;1;1;1;0,1;93361,2441
367;18;0;1;0,01;0;2;22;3;1;0;1;3,091042453;0,008219178;0;0;1_Entrenamiento;1;0,653296637;1;0,564739411;1;0,636363636;0,056473941;89765,09631
241;6;1;3;0,03;1;3;51;2;1;0;2;3,931825633;0,016438356;1;0;1_Entrenamiento;0;0,819131059;0;0,678891423;0;0,8;0,067889142;90708,22673
302;24;1;3;0,04;1;4;37;2;2;1;2;3,610917913;0,016438356;1;1;1_Entrenamiento;0;0,590864283;0;0,685715745;0;0,64028777;0,068571574;90764,60967
247;6;1;2;0,04;1;1;35;3;1;0;1;3,555348061;0;0;0;1_Entrenamiento;0;0,812252002;0;0,778498507;0;0,822033898;0,077849851;91531,18614
990;12;1;1;0,02;1;3;37;2;2;1;2;3,610917913;0,032876712;1;1;1_Entrenamiento;0;0,550099633;1;0,625500851;0;0,610169492;0,062550085;90267,11079
275;9;1;2;0,01;1;4;32;2;1;0;2;3,465735903;0,016438356;1;1;1_Entrenamiento;0;0,558158157;1;0,555124231;1;0,5;0,055512423;89685,65514
956;30;1;3;0,04;1;3;49;2;2;1;1;3,891820298;0,008219178;1;1;1_Entrenamiento;1;0,613100397;0;0,501542319;0;0,64028777;0,050154232;89242,95833
496;36;0;1;0,04;1;1;29;3;1;0;1;3,36729583;0,065753425;0;1;1_Entrenamiento;1;0,880984203;1;0,880355631;1;0,805555556;0,088035563;92372,7355
961;21;1;2;0,01;1;3;47;2;2;0;1;3,850147602;0,008219178;1;1;2_Comprobación;1;0,77503778;1;0,577598868;1;0,636363636;0,057759887;89871,34187
346;13;1;1;0,04;1;4;23;2;2;0;1;3,135494216;0,008219178;1;0;1_Entrenamiento;0;0,831309428;0;0,887007604;0;0,822033898;0,08870076;92427,69448
846;18;1;2;0,02;1;2;68;3;2;0;1;4,219507705;0,008219178;0;1;1_Entrenamiento;1;0,629011187;1;0,693152135;1;0,714285714;0,069315213;90826,04955
781;24;1;3;0,04;1;4;60;2;1;0;1;4,094344562;0,016438356;1;0;2_Comprobación;0;0,59506589;0;0,61958313;0;0,64028777;0,061958313;90218,21824
572;24;1;1;0,02;0;3;26;3;1;0;1;3,258096538;0,016438356;1;1;1_Entrenamiento;1;0,627945612;1;0,54756378;1;0,714285714;0,054756378;89623,19026
191;48;0;3;0,04;1;1;34;1;1;1;2;3,526360525;0,008219178;0;1;2_Comprobación;1;0,956213187;1;1;1;1;0,1;93361,2441
536;6;1;1;0,04;0;3;75;2;1;0;1;4,317488114;0,021917808;1;0;1_Entrenamiento;0;0,927972096;0;0,8931267;0;0,822033898;0,08931267;92478,25081
403;14;1;2;0,04;1;2;27;2;2;1;1;3,295836866;0,016438356;0;0;1_Entrenamiento;0;0,735684807;0;0,876344597;0;0,822033898;0,08763446;92339,59611
854;36;1;3;0,02;1;2;45;2;2;0;2;3,80666249;0,032876712;0;1;1_Entrenamiento;1;0,927642332;1;0,880830634;1;0,875;0,088083063;92376,66001
851;24;1;3;0,03;1;3;43;2;2;0;1;3,761200116;0,016438356;1;1;1_Entrenamiento;1;0,60296361;1;0,768203876;1;0,666666667;0,076820388;91446,13131
601;9;0;2;0,04;0;3;30;2;1;0;1;3,401197382;0,032876712;1;0;1_Entrenamiento;0;0,899569895;0;0,919491581;0;0,822033898;0,091949158;92696,07895
638;12;1;1;0,04;0;2;34;2;1;0;2;3,526360525;0,010958904;0;0;1_Entrenamiento;0;0,852814943;0;0,854097703;0;0,822033898;0,08540977;92155,79101
217;36;1;2;0,02;1;4;23;2;1;0;1;3,135494216;0,032876712;1;1;1_Entrenamiento;1;0,894340687;1;0,881835338;1;0,875;0,088183534;92384,96093
954;12;1;2;0,04;0;3;29;2;1;0;1;3,36729583;0,016438356;1;0;1_Entrenamiento;0;0,873717569;0;0,8931267;0;0,822033898;0,08931267;92478,25081
939;24;1;2;0,02;1;3;46;2;2;0;2;3,828641396;0,016438356;1;1;2_Comprobación;1;0,731822127;1;0,805548479;1;0,714285714;0,080554848;91754,67455
787;48;1;3;0,04;1;2;38;2;2;0;2;3,63758616;0,021917808;0;1;1_Entrenamiento;1;0,932285085;1;1;1;1;0,1;93361,2441
516;6;1;1;0,02;1;4;40;2;1;1;2;3,688879454;0;1;0;1_Entrenamiento;0;0,766184097;0;0,729200338;0;0,610169492;0,072920034;91123,88186
453;24;1;3;0,04;1;2;35;2;1;0;1;3,555348061;0,016438356;0;1;1_Entrenamiento;1;0,507551957;1;0,518425324;0;0,64028777;0,051842532;89382,44667
655;14;1;1;0,01;1;1;22;1;1;0;1;3,091042453;0,008219178;0;0;2_Comprobación;1;0,765319638;1;0,567890796;1;0,5;0,05678908;89791,13323
768;12;0;3;0,01;1;2;28;3;3;0;1;3,33220451;0,016438356;0;1;1_Entrenamiento;1;0,623129076;1;0,670980815;1;0,5;0,067098081;90642,86884
886;24;0;3;0,04;1;1;34;2;2;0;2;3,526360525;0,021917808;0;1;1_Entrenamiento;1;0,633627386;1;0,595344067;0;0,64028777;0,059534407;90017,95371
118;33;0;2;0,01;0;2;23;2;2;0;1;3,135494216;0,008219178;0;0;1_Entrenamiento;1;0,903826074;0;0,544208022;1;0,6;0,054420802;89595,46479
441;12;0;2;0,02;0;3;30;2;1;0;1;3,401197382;0,010958904;1;0;1_Entrenamiento;0;0,686363995;0;0,857253331;0;0,610169492;0,085725333;92181,86298
478;12;0;3;0,03;1;4;39;2;1;1;1;3,663561646;0,008219178;1;0;1_Entrenamiento;0;0,74999719;0;0,873120843;0;0,8;0,087312084;92312,96127
810;8;0;1;0,03;0;4;26;2;1;0;1;3,258096538;0,032876712;1;0;1_Entrenamiento;0;0,873276313;0;0,872492433;0;0,8;0,087249243;92307,76931
648;24;1;3;0,04;1;1;38;1;1;0;2;3,63758616;0,010958904;0;0;1_Entrenamiento;1;0,62379797;0;0,590404789;0;0,64028777;0,059040479;89977,14512
267;24;1;1;0,04;0;2;38;2;1;0;1;3,63758616;0,021917808;0;0;2_Comprobación;0;0,605684629;0;0,530977351;0;0,64028777;0,053097735;89486,15224
295;48;0;1;0,01;0;2;26;2;1;0;1;3,258096538;0,032876712;0;1;2_Comprobación;1;0,980962863;1;1;1;1;0,1;93361,2441
667;48;0;2;0,01;0;4;27;2;1;0;1;3,295836866;0,032876712;1;1;1_Entrenamiento;1;0,9714459;1;1;1;1;0,1;93361,2441
218;24;0;2;0,02;1;4;24;3;1;1;1;3,17805383;0,016438356;1;0;1_Entrenamiento;1;0,690952652;1;0,671006045;1;0,714285714;0,067100604;90643,07729
510;12;1;3;0,04;1;4;26;2;1;0;1;3,258096538;0,016438356;1;0;1_Entrenamiento;0;0,841639983;0;0,787310891;0;0,822033898;0,078731089;91603,99456
477;24;1;3;0,04;1;2;25;2;1;0;1;3,218875825;0,016438356;0;1;2_Comprobación;1;0,507551957;1;0,518425324;0;0,64028777;0,051842532;89382,44667
720;9;1;1;0,04;1;2;34;2;2;0;1;3,526360525;0,032876712;0;0;2_Comprobación;0;0,819585523;0;0,755827594;0;0,822033898;0,075582759;91343,87777
796;18;1;3;0,01;1;3;51;1;1;0;2;3,931825633;0,016438356;1;1;2_Comprobación;1;0,720547371;1;0,74358113;1;0,636363636;0,074358113;91242,69678
146;6;1;3;0,01;0;1;39;2;2;0;1;3,663561646;0,016438356;0;0;1_Entrenamiento;0;0,530921557;1;0,75915497;1;0,5;0,075915497;91371,36873
635;12;1;3;0,04;1;3;47;2;3;0;2;3,850147602;0,016438356;1;0;1_Entrenamiento;0;0,81057685;0;0,709421498;0;0,822033898;0,07094215;90960,46795
769;12;1;3;0,02;1;4;63;2;2;1;1;4,143134726;0,016438356;1;0;2_Comprobación;0;0,617973768;0;0,626917176;0;0,610169492;0,062691718;90278,81254
366;18;1;3;0,03;1;2;27;2;2;0;1;3,295836866;0,032876712;0;1;1_Entrenamiento;1;0,509165567;1;0,737133079;1;0,666666667;0,073713308;91189,42261
604;10;0;1;0,04;0;3;23;2;1;0;1;3,135494216;0,016438356;1;0;1_Entrenamiento;0;0,895527762;0;0,8931267;0;0,822033898;0,08931267;92478,25081
849;12;1;3;0,04;1;4;57;2;1;1;1;4,043051268;0,008219178;1;0;1_Entrenamiento;0;0,843520001;0;0,888224589;0;0,822033898;0,088822459;92437,74929
926;18;0;1;0,04;0;3;21;3;1;0;1;3,044522438;0,008219178;1;0;2_Comprobación;0;0,789689022;0;0,886332364;0;0,64028777;0,088633236;92422,11562
279;24;1;2;0,04;1;2;29;3;1;0;1;3,36729583;0,016438356;0;0;2_Comprobación;1;0,507551957;1;0,518425324;0;0,64028777;0,051842532;89382,44667
239;30;1;3;0,01;1;3;39;2;1;0;2;3,663561646;0,010958904;1;0;2_Comprobación;1;0,901291435;1;0,577598868;1;0,636363636;0,057759887;89871,34187
814;48;1;3;0,04;1;1;46;1;1;0;2;3,828641396;0,008219178;0;0;2_Comprobación;1;0,955478491;1;1;1;1;0,1;93361,2441
323;18;0;2;0,04;1;2;28;2;1;0;1;3,33220451;0,016438356;0;0;1_Entrenamiento;0;0,648523786;1;0,518425324;0;0,64028777;0,051842532;89382,44667
92;12;1;3;0,04;0;3;33;2;1;1;2;3,496507561;0,010958904;1;0;1_Entrenamiento;0;0,874119371;0;0,886722361;0;0,822033898;0,088672236;92425,33779
904;24;1;3;0,04;1;4;36;2;1;0;1;3,583518938;0,065753425;1;0;1_Entrenamiento;0;0,548708302;0;0,643941886;0;0,64028777;0,064394189;90419,47167
517;36;0;1;0,02;0;3;23;3;2;0;1;3,135494216;0,016438356;1;1;2_Comprobación;1;0,859234568;1;0,818765834;1;0,875;0,081876583;91863,87709
732;8;1;3;0,04;0;4;44;2;1;1;1;3,784189634;0,016438356;1;0;1_Entrenamiento;0;0,928379394;0;0,88565263;0;0,822033898;0,088565263;92416,49961
291;36;1;1;0,01;0;2;28;3;1;0;1;3,33220451;0,016438356;0;1;2_Comprobación;1;0,930438486;1;0,639788501;1;0,6;0,06397885;90385,15616
74;36;1;3;0,04;1;1;40;2;1;0;1;3,688879454;0,016438356;0;0;2_Comprobación;1;0,859638263;1;0,890955412;1;0,805555556;0,089095541;92460,3115
618;30;0;2;0,02;0;2;21;3;1;0;1;3,044522438;0,008219178;0;1;1_Entrenamiento;1;0,791342574;1;0,649557437;1;0,714285714;0,064955744;90465,86767
426;28;1;3;0,04;1;2;29;2;2;0;1;3,36729583;0,016438356;0;1;2_Comprobación;1;0,612710791;1;0,518425324;0;0,64028777;0,051842532;89382,44667
390;18;1;2;0,02;0;3;30;2;1;0;1;3,401197382;0,032876712;1;0;1_Entrenamiento;0;0,514043394;0;0,530348284;1;0,714285714;0,053034828;89480,95485
72;8;1;3;0,03;1;1;51;1;2;0;2;3,931825633;0,016438356;0;0;2_Comprobación;0;0,645937981;0;0,589355628;0;0,8;0,058935563;89968,47689
532;12;1;2;0,04;0;4;41;3;1;0;1;3,713572067;0,008219178;1;0;1_Entrenamiento;0;0,898670356;0;0,924591994;0;0,822033898;0,092459199;92738,21886
800;24;1;3;0,04;1;1;54;1;2;0;2;3,988984047;0,008219178;0;0;2_Comprobación;1;0,621324242;0;0,590404789;0;0,64028777;0,059040479;89977,14512
171;12;0;2;0,04;0;4;26;2;1;0;1;3,258096538;0,065753425;1;0;1_Entrenamiento;0;0,876690884;0;0,865230856;0;0,822033898;0,086523086;92247,77375
397;36;0;2;0,03;0;3;46;2;2;0;1;3,828641396;0,032876712;1;0;2_Comprobación;1;0,783478512;1;1;1;1;0,1;93361,2441
472;9;1;2;0,04;1;2;28;2;1;1;1;3,33220451;0,010958904;0;0;1_Entrenamiento;0;0,829254564;0;0,919072842;0;0,822033898;0,091907284;92692,61931
708;9;1;3;0,04;0;4;25;2;1;0;1;3,218875825;0,008219178;1;0;1_Entrenamiento;0;0,924416217;0;0,924591994;0;0,822033898;0,092459199;92738,21886
766;30;0;1;0,02;1;3;31;2;1;1;1;3,433987204;0,008219178;1;0;1_Entrenamiento;1;0,836509049;1;0,815587678;1;0,714285714;0,081558768;91837,61899
67;12;1;2;0,04;0;4;22;2;1;0;1;3,091042453;0,032876712;1;0;1_Entrenamiento;0;0,889710748;0;0,887661361;0;0,822033898;0,088766136;92433,09586
338;24;0;2;0,04;1;3;28;2;1;0;1;3,33220451;0,008219178;1;0;2_Comprobación;0;0,54978738;0;0,694937436;0;0,64028777;0,069493744;90840,79981
276;18;1;2;0,02;0;2;26;2;2;0;1;3,258096538;0,016438356;0;1;1_Entrenamiento;1;0,51976122;1;0,797191992;1;0,714285714;0,079719199;91685,63278
215;6;1;3;0,01;0;3;39;2;2;1;1;3,663561646;0,010958904;1;1;1_Entrenamiento;0;0,694761525;0;0,62890021;1;0,5;0,062890021;90295,19648
545;24;1;1;0,04;1;4;43;1;2;0;2;3,761200116;0,016438356;1;0;1_Entrenamiento;0;0,59506589;0;0,61958313;0;0,64028777;0,061958313;90218,21824
374;60;1;3;0,03;0;1;60;1;2;0;1;4,094344562;0,016438356;0;1;1_Entrenamiento;1;0,988892229;1;1;1;1;0,1;93361,2441
547;24;1;3;0,03;1;2;32;2;1;0;2;3,465735903;0,032876712;0;0;2_Comprobación;1;0,66361217;1;0,737133079;1;0,666666667;0,073713308;91189,42261
364;18;0;1;0,04;1;2;25;2;1;1;1;3,218875825;0,032876712;0;0;2_Comprobación;0;0,629945586;0;0,782541012;0;0,64028777;0,078254101;91564,58555
910;36;1;2;0,04;0;4;34;2;2;0;1;3,526360525;0,008219178;1;1;1_Entrenamiento;1;0,595928729;1;0,645685831;1;0,805555556;0,064568583;90433,88024
459;18;1;1;0,03;1;2;32;2;1;0;1;3,465735903;0,032876712;0;1;2_Comprobación;1;0,509165567;1;0,737133079;1;0,666666667;0,073713308;91189,42261
7;36;1;2;0,02;1;2;35;3;1;0;1;3,555348061;0,032876712;0;1;1_Entrenamiento;1;0,927642332;1;0,880830634;1;0,875;0,088083063;92376,66001
443;12;1;3;0,04;1;2;41;2;1;1;2;3,713572067;0,008219178;0;0;1_Entrenamiento;0;0,780656718;0;0,919072842;0;0,822033898;0,091907284;92692,61931
106;18;1;3;0,02;1;1;39;2;2;0;2;3,663561646;0,016438356;0;1;1_Entrenamiento;1;0,741945438;1;0,867496962;1;0,714285714;0,086749696;92266,49645
560;24;1;3;0,04;1;1;49;1;1;0;2;3,891820298;0,016438356;0;1;2_Comprobación;1;0,628725998;1;0,595344067;0;0,64028777;0,059534407;90017,95371
448;12;0;3;0,03;0;4;55;2;1;0;1;4,007333185;0,016438356;1;1;1_Entrenamiento;0;0,827054877;0;0,833522924;0;0,8;0,083352292;91985,80101
833;24;1;3;0,02;0;2;42;2;1;0;1;3,737669618;0,016438356;0;1;1_Entrenamiento;1;0,673014896;1;0,797191992;1;0,714285714;0,079719199;91685,63278
599;24;0;2;0,01;1;1;32;1;1;0;1;3,465735903;0,016438356;0;1;2_Comprobación;1;0,907621196;1;0,820881549;1;0,636363636;0,082088155;91881,35724
31;24;0;2;0,02;1;2;27;2;1;0;1;3,295836866;0,016438356;0;0;1_Entrenamiento;1;0,768938371;1;0,827303912;1;0,714285714;0,082730391;91934,41917
745;13;0;1;0,03;1;3;28;2;2;1;1;3,33220451;0,032876712;1;0;1_Entrenamiento;0;0,663739497;0;0,604752343;0;0,8;0,060475234;90095,68543
649;12;1;2;0,04;1;2;40;3;1;1;2;3,688879454;0,008219178;0;0;2_Comprobación;0;0,780656718;0;0,919072842;0;0,822033898;0,091907284;92692,61931
412;12;0;1;0,04;1;2;42;2;2;0;1;3,737669618;0,032876712;0;0;1_Entrenamiento;0;0,76712689;0;0,755827594;0;0,822033898;0,075582759;91343,87777
998;45;1;2;0,04;1;1;23;1;1;0;1;3,135494216;0,016438356;0;0;2_Comprobación;1;0,941389268;1;1;1;1;0,1;93361,2441
650;48;1;3;0,04;1;1;50;1;1;0;1;3,912023005;0,065753425;0;1;2_Comprobación;1;0,963991137;1;1;1;1;0,1;93361,2441
727;18;1;2;0,04;0;2;25;3;2;0;1;3,218875825;0,008219178;0;0;1_Entrenamiento;0;0,754843305;0;0,705953126;0;0,64028777;0,070595313;90931,81207
