row_id;account_check_status;duration_in_month;credit_history;purpose;credit_amount;savings;present_emp_since;installment_as_income_perc;personal_status_sex;other_debtors;present_res_since;property;age;other_installment_plans;housing;credits_this_bank;job;people_under_maintenance;telephone;foreign_worker;default;K-mean;Partición;predictive_TAN;$BP-default;predictive_Markow;score_default;predictive_Logistic;$LP-default;default_predictive;insurance_price
621;2;18;1;1;1530;2;2;0,03;1;0;60,83333333;3;32;1;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,572531081;0;0,5;1;0,711308318;0,05;3,24
621;2;18;1;1;1530;2;2;0,03;1;0;60,83333333;3;32;1;2;2;0;1;0;1;2;3;2_Comprobación;1;0,572531081;0;0,5;1;0,711308318;0,05;3,24
630;1;24;0;1;3660;2;2;0,02;0;0;121,6666667;2;28;0;2;1;0;1;0;1;1;5;1_Entrenamiento;0;0,726807049;0;0,777777778;0;0,709433929;0,077777778;3,323333333
675;2;30;1;1;4530;2;3;0,04;0;0;121,6666667;2;26;0;3;1;0;1;1;1;1;1;1_Entrenamiento;1;0,684368198;1;1;1;0,662029598;0,1;3,39
497;2;24;1;0;1585;2;3;0,04;1;0;91,25;3;40;0;2;2;0;1;0;1;1;3;2_Comprobación;1;0,859171623;1;0,8;1;0,849096101;0,08;3,33
500;1;24;0;1;3123;2;1;0,04;0;0;30,41666667;3;27;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,886292585;0;0,909090909;0;0,850479575;0,090909091;3,362727273
500;1;24;0;1;3123;2;1;0,04;0;0;30,41666667;3;27;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,886292585;0;0,909090909;0;0,850479575;0,090909091;3,362727273
699;3;15;0;1;1905;2;3;0,04;1;0;121,6666667;2;40;0;3;1;0;1;1;1;1;2;2_Comprobación;0;0,55405496;1;0,739130435;1;0,505766456;0,073913043;3,31173913
402;2;24;1;0;8648;2;1;0,02;1;0;60,83333333;2;27;1;2;2;0;1;1;1;2;3;1_Entrenamiento;1;0,563984909;0;1;1;0,601916362;0,1;3,39
402;2;24;1;0;8648;2;1;0,02;1;0;60,83333333;2;27;1;2;2;0;1;1;1;2;3;1_Entrenamiento;1;0,563984909;0;1;1;0,601916362;0,1;3,39
157;1;12;0;1;339;2;3;0,04;0;0;30,41666667;2;45;1;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,500098966;0;0,571428571;0;0,729015697;0,057142857;3,261428571
706;3;48;0;1;6560;3;3;0,03;1;0;60,83333333;3;24;0;2;1;0;1;0;1;2;2;2_Comprobación;0;0,929182834;0;1;0;0,643242157;0,1;3,39
706;3;48;0;1;6560;3;3;0,03;1;0;60,83333333;3;24;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,929182834;0;1;0;0,643242157;0,1;3,39
664;3;6;1;1;1047;2;2;0,02;0;0;121,6666667;3;50;0;2;1;1;1;0;1;1;1;1_Entrenamiento;1;0,785255147;1;0,612903226;1;0,690791683;0,061290323;3,273870968
808;3;42;0;1;9283;2;1;0,01;1;0;60,83333333;1;55;1;1;1;0;1;1;1;1;2;1_Entrenamiento;0;0,916501355;1;1;0;0,858902803;0,1;3,39
857;2;15;1;0;3343;2;2;0,04;1;0;60,83333333;1;28;0;1;1;0;1;1;1;1;3;1_Entrenamiento;1;0,827598409;1;1;1;0,742759775;0,1;3,39
624;1;18;0;1;2600;2;2;0,04;1;0;121,6666667;1;65;0;1;2;0;1;0;1;2;4;2_Comprobación;0;0,88702582;0;0,777777778;0;0,704453831;0,077777778;3,323333333
624;1;18;0;1;2600;2;2;0,04;1;0;121,6666667;1;65;0;1;2;0;1;0;1;2;4;2_Comprobación;0;0,88702582;0;0,777777778;0;0,704453831;0,077777778;3,323333333
379;2;6;1;1;362;3;2;0,04;0;0;121,6666667;2;52;0;2;2;1;1;0;1;1;1;1_Entrenamiento;1;0,938710265;1;0,8;1;0,903827002;0,08;3,33
970;3;15;0;1;1514;3;2;0,04;1;2;60,83333333;4;22;0;2;1;0;1;0;1;1;2;2_Comprobación;1;0,572236727;1;0,538461538;1;0,625152751;0,053846154;3,251538462
495;1;24;0;0;2996;1;2;0,02;0;0;121,6666667;2;20;0;2;1;0;1;0;1;2;5;2_Comprobación;0;0,74816743;0;1;0;0,531532901;0,1;3,39
495;1;24;0;0;2996;1;2;0,02;0;0;121,6666667;2;20;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,74816743;0;1;0;0,531532901;0,1;3,39
522;1;48;0;0;7119;2;2;0,03;1;0;121,6666667;1;53;0;1;2;0;2;0;1;2;4;2_Comprobación;0;0,990420458;0;1;0;0,871053834;0,1;3,39
522;1;48;0;0;7119;2;2;0,03;1;0;121,6666667;1;53;0;1;2;0;2;0;1;2;4;2_Comprobación;0;0,990420458;0;1;0;0,871053834;0,1;3,39
494;1;12;1;1;2122;2;2;0,03;1;0;60,83333333;4;39;0;3;2;1;2;0;0;1;3;2_Comprobación;1;0,818663665;1;0,625;1;0,570178655;0,0625;3,2775
355;3;24;0;1;1246;2;1;0,04;1;0;60,83333333;4;23;1;2;1;1;1;0;1;2;4;1_Entrenamiento;0;0,829442767;0;0,666666667;0;0,737101362;0,066666667;3,29
355;3;24;0;1;1246;2;1;0,04;1;0;60,83333333;4;23;1;2;1;1;1;0;1;2;4;1_Entrenamiento;0;0,829442767;0;0,666666667;0;0,737101362;0,066666667;3,29
11;1;48;0;0;4308;2;1;0,03;0;0;121,6666667;3;24;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,992959547;0;1;0;0,928834369;0,1;3,39
11;1;48;0;0;4308;2;1;0,03;0;0;121,6666667;3;24;0;3;1;0;1;0;1;2;4;1_Entrenamiento;0;0,992959547;0;1;0;0,928834369;0,1;3,39
489;2;6;0;1;3518;2;2;0,02;1;2;91,25;3;26;0;3;1;0;1;0;1;1;2;1_Entrenamiento;1;0,822896753;1;1;1;0,767003576;0,1;3,39
544;2;12;1;1;1255;2;3;0,04;1;0;121,6666667;4;61;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;0,949461471;1;1;1;0,941375934;0,1;3,39
208;1;24;0;0;6568;2;2;0,02;0;0;60,83333333;2;21;1;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,762261271;1;1;0;0,876761336;0,1;3,39
813;1;48;0;1;3051;2;2;0,03;1;0;121,6666667;2;54;0;2;1;0;1;0;1;2;4;2_Comprobación;0;0,967626689;0;1;0;0,758349852;0,1;3,39
813;1;48;0;1;3051;2;2;0,03;1;0;121,6666667;2;54;0;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,967626689;0;1;0;0,758349852;0,1;3,39
879;2;30;1;1;6742;1;3;0,02;1;0;91,25;3;36;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,945194605;1;1;1;0,918063721;0,1;3,39
255;3;60;1;1;7418;1;2;0,01;1;0;30,41666667;4;27;0;2;1;1;1;0;1;1;3;2_Comprobación;1;1;1;1;1;0,626207715;0,1;3,39
43;1;30;1;1;6187;3;3;0,01;0;0;121,6666667;2;24;0;3;2;0;1;0;1;1;1;2_Comprobación;1;0,746182086;1;1;1;0,509229475;0,1;3,39
946;1;24;0;0;3349;3;1;0,04;1;0;121,6666667;1;30;0;1;1;0;2;1;1;2;4;1_Entrenamiento;0;0,568946446;0;1;0;0,754590406;0,1;3,39
946;1;24;0;0;3349;3;1;0,04;1;0;121,6666667;1;30;0;1;1;0;2;1;1;2;4;1_Entrenamiento;0;0,568946446;0;1;0;0,754590406;0,1;3,39
224;2;15;0;1;4657;2;2;0,03;1;0;60,83333333;2;30;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,785448922;1;1;1;0,755554417;0,1;3,39
6;2;24;0;0;2835;3;3;0,03;1;0;121,6666667;3;53;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,911151863;1;1;1;0,873028906;0,1;3,39
530;3;36;0;1;2273;2;3;0,03;1;0;30,41666667;2;32;0;2;2;0;2;0;1;1;2;1_Entrenamiento;0;0,507067401;0;0,5;0;0,514981131;0,05;3,24
673;2;6;1;1;2080;3;2;0,01;0;0;60,83333333;2;24;0;2;1;0;1;0;1;1;1;2_Comprobación;1;0,948888682;1;0,8;1;0,934430325;0,08;3,33
627;3;9;0;1;1437;3;3;0,02;1;0;91,25;1;29;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,685522181;0;0,533333333;1;0,701550436;0,053333333;3,25
627;3;9;0;1;1437;3;3;0,02;1;0;91,25;1;29;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,685522181;0;0,533333333;1;0,701550436;0,053333333;3,25
735;3;36;0;1;3990;1;1;0,03;0;0;60,83333333;1;29;1;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,832197719;1;1;0;0,851146425;0,1;3,39
165;2;6;0;0;2978;3;2;0,01;1;0;60,83333333;2;32;0;2;1;0;1;1;1;1;2;2_Comprobación;1;0,969831854;1;0,8;1;0,92541622;0,08;3,33
866;1;18;0;1;2389;2;1;0,04;0;0;30,41666667;2;27;1;2;1;0;1;0;1;1;5;1_Entrenamiento;0;0,88909294;1;0,6;0;0,888135519;0,06;3,27
804;3;12;0;1;7472;1;1;0,01;0;0;60,83333333;4;24;0;3;1;1;1;0;1;1;5;1_Entrenamiento;1;0,625785093;0;0,666666667;1;0,605058679;0,066666667;3,29
257;1;12;0;1;2149;2;2;0,04;1;0;30,41666667;1;29;0;1;1;0;1;0;1;2;4;2_Comprobación;0;0,731375362;1;0,625;0;0,730711765;0,0625;3,2775
257;1;12;0;1;2149;2;2;0,04;1;0;30,41666667;1;29;0;1;1;0;1;0;1;2;4;1_Entrenamiento;0;0,731375362;1;0,625;0;0,730711765;0,0625;3,2775
121;2;24;1;1;3868;2;3;0,04;0;0;60,83333333;2;41;0;3;2;0;1;1;1;1;1;1_Entrenamiento;1;0,743723453;1;0,8;1;0,737091109;0,08;3,33
329;3;6;0;1;1068;2;3;0,04;1;0;121,6666667;2;28;0;2;1;0;2;0;1;1;2;1_Entrenamiento;1;0,649937471;1;0,739130435;1;0,63423912;0,073913043;3,31173913
528;1;36;0;1;2302;2;2;0,04;1;0;121,6666667;2;31;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,864034956;0;0,5;0;0,826230911;0,05;3,24
528;1;36;0;1;2302;2;2;0,04;1;0;121,6666667;2;31;0;3;1;0;1;0;1;2;4;1_Entrenamiento;0;0,864034956;0;0,5;0;0,826230911;0,05;3,24
479;1;15;1;0;1478;2;3;0,04;1;0;121,6666667;2;44;0;2;2;0;2;1;1;1;3;2_Comprobación;1;0,748634382;1;0,538461538;1;0,618627179;0,053846154;3,251538462
861;2;18;1;0;2169;2;2;0,04;0;0;60,83333333;2;28;0;2;1;0;1;1;1;2;1;1_Entrenamiento;1;0,765789289;1;0,777777778;1;0,750783846;0,077777778;3,323333333
861;2;18;1;0;2169;2;2;0,04;0;0;60,83333333;2;28;0;2;1;0;1;1;1;2;1;1_Entrenamiento;1;0,765789289;1;0,777777778;1;0,750783846;0,077777778;3,323333333
236;3;6;0;1;14555;1;1;0,01;1;0;60,83333333;3;23;0;2;1;1;1;1;1;2;2;1_Entrenamiento;0;1;0;1;1;0,545111926;0,1;3,39
236;3;6;0;1;14555;1;1;0,01;1;0;60,83333333;3;23;0;2;1;1;1;1;1;2;2;1_Entrenamiento;0;1;0;1;1;0,545111926;0,1;3,39
855;2;24;0;1;1474;3;1;0,04;0;0;91,25;4;33;0;2;1;0;1;1;1;1;5;1_Entrenamiento;1;0,845454192;1;1;1;0,754646077;0,1;3,39
420;2;15;0;1;3186;3;3;0,02;0;0;91,25;2;20;0;3;1;0;1;0;1;1;5;2_Comprobación;1;0,838027646;1;0,866666667;1;0,832392056;0,086666667;3,35
889;2;28;0;1;7824;1;1;0,03;1;2;121,6666667;4;40;1;3;2;0;2;1;1;1;2;1_Entrenamiento;0;0,609201759;1;1;1;0,614490795;0,1;3,39
986;3;42;0;0;6289;2;1;0,02;1;0;30,41666667;3;33;0;2;2;0;1;0;1;1;2;1_Entrenamiento;1;0,537254078;1;1;0;0,742211462;0,1;3,39
829;3;48;1;0;6681;1;2;0,04;1;0;121,6666667;1;38;0;1;1;0;2;1;1;1;3;1_Entrenamiento;1;0,873446214;1;1;0;0,628695719;0,1;3,39
456;1;11;1;1;3905;2;2;0,02;1;0;60,83333333;4;36;0;3;2;0;2;0;1;1;3;1_Entrenamiento;1;0,745967836;0;0,666666667;1;0,599490268;0,066666667;3,29
867;2;12;1;0;3331;2;3;0,02;1;0;121,6666667;3;42;1;2;1;0;1;0;1;1;3;2_Comprobación;1;0,764341187;1;0,666666667;1;0,847538556;0,066666667;3,29
117;1;10;1;0;2132;1;1;0,02;0;1;91,25;4;27;0;3;2;0;1;0;0;1;1;1_Entrenamiento;1;0,575461657;1;1;1;0,681037791;0,1;3,39
419;3;18;0;1;1042;1;2;0,04;0;0;60,83333333;3;33;0;2;1;0;1;0;1;2;5;1_Entrenamiento;1;0,600271199;1;0,666666667;1;0,508795297;0,066666667;3,29
419;3;18;0;1;1042;1;2;0,04;0;0;60,83333333;3;33;0;2;1;0;1;0;1;2;5;2_Comprobación;1;0,600271199;1;0,666666667;1;0,508795297;0,066666667;3,29
918;1;24;0;0;2359;3;1;0,01;1;0;30,41666667;3;33;0;2;1;0;1;0;1;2;4;1_Entrenamiento;1;0,79557048;0;1;1;0,505957914;0,1;3,39
918;1;24;0;0;2359;3;1;0,01;1;0;30,41666667;3;33;0;2;1;0;1;0;1;2;4;1_Entrenamiento;1;0,79557048;0;1;1;0,505957914;0,1;3,39
734;2;4;1;1;3380;2;3;0,01;0;0;30,41666667;4;37;0;2;1;0;2;0;1;1;1;2_Comprobación;1;0,986244647;1;1;1;0,95379269;0,1;3,39
36;2;48;1;1;6110;2;2;0,01;1;0;91,25;1;31;1;1;1;0;1;1;1;1;3;1_Entrenamiento;0;0,875285362;1;1;1;0,504253813;0,1;3,39
490;2;12;1;1;1934;2;3;0,02;1;0;60,83333333;1;26;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,86401508;1;1;1;0,887516235;0,1;3,39
172;3;24;1;0;2064;2;1;0,03;0;0;60,83333333;3;34;0;2;1;0;1;1;1;2;1;1_Entrenamiento;0;0,569285836;0;0,666666667;0;0,582779033;0,066666667;3,29
172;3;24;1;0;2064;2;1;0,03;0;0;60,83333333;3;34;0;2;1;0;1;1;1;2;1;1_Entrenamiento;0;0,569285836;0;0,666666667;0;0,582779033;0,066666667;3,29
238;2;12;1;1;1291;2;2;0,04;0;0;60,83333333;3;35;0;2;2;0;1;0;1;1;1;2_Comprobación;1;0,883551684;1;1;1;0,770322557;0,1;3,39
974;2;30;1;1;2831;2;2;0,04;0;0;60,83333333;2;33;0;2;1;0;1;1;1;1;1;1_Entrenamiento;1;0,845959351;1;0,777777778;1;0,682443171;0,077777778;3,323333333
852;2;15;1;1;1471;2;2;0,04;1;0;121,6666667;1;35;0;1;2;0;1;1;1;1;3;1_Entrenamiento;1;0,889323862;1;1;1;0,783336944;0,1;3,39
731;1;24;0;1;1987;2;2;0,02;1;0;121,6666667;4;21;0;3;1;1;2;0;1;2;4;1_Entrenamiento;0;0,814462829;0;0,777777778;0;0,609633833;0,077777778;3,323333333
731;1;24;0;1;1987;2;2;0,02;1;0;121,6666667;4;21;0;3;1;1;2;0;1;2;4;1_Entrenamiento;0;0,814462829;0;0,777777778;0;0,609633833;0,077777778;3,323333333
112;3;18;0;1;6260;2;3;0,03;1;0;91,25;4;28;0;3;1;1;1;0;1;1;2;1_Entrenamiento;0;0,702074134;0;0,571428571;1;0,508802811;0,057142857;3,261428571
114;1;12;0;1;1680;3;3;0,03;0;0;30,41666667;4;35;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,74753673;0;0,5;1;0,639062672;0,05;3,24
54;3;36;1;1;2225;2;3;0,04;1;0;121,6666667;1;57;1;1;2;0;1;1;1;2;3;1_Entrenamiento;0;0,774003541;0;1;0;0,677754097;0,1;3,39
54;3;36;1;1;2225;2;3;0,04;1;0;121,6666667;1;57;1;1;2;0;1;1;1;2;3;1_Entrenamiento;0;0,774003541;0;1;0;0,677754097;0,1;3,39
563;3;36;0;1;12389;1;2;0,01;1;0;121,6666667;1;37;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;1;0;1;0;0,597883381;0,1;3,39
563;3;36;0;1;12389;1;2;0,01;1;0;121,6666667;1;37;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;1;0;1;0;0,597883381;0,1;3,39
786;2;22;0;1;2675;3;3;0,03;1;0;121,6666667;2;40;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,960016494;1;1;1;0,888189271;0,1;3,39
831;1;18;0;1;1216;2;1;0,04;0;0;91,25;2;23;0;3;1;0;1;1;1;2;5;2_Comprobación;0;0,921683868;0;0,909090909;0;0,828252211;0,090909091;3,362727273
831;1;18;0;1;1216;2;1;0,04;0;0;91,25;2;23;0;3;1;0;1;1;1;2;5;2_Comprobación;0;0,921683868;0;0,909090909;0;0,828252211;0,090909091;3,362727273
557;2;21;0;1;5003;1;2;0,01;0;0;121,6666667;3;29;1;2;2;0;1;1;1;2;5;1_Entrenamiento;0;0,533161687;0;1;1;0,714990857;0,1;3,39
557;2;21;0;1;5003;1;2;0,01;0;0;121,6666667;3;29;1;2;2;0;1;1;1;2;5;2_Comprobación;0;0,533161687;0;1;1;0,714990857;0,1;3,39
566;1;12;0;1;1372;2;3;0,02;1;0;91,25;2;36;0;2;1;0;1;0;1;2;2;1_Entrenamiento;1;0,658011742;1;0,538461538;1;0,628990152;0,053846154;3,251538462
566;1;12;0;1;1372;2;3;0,02;1;0;91,25;2;36;0;2;1;0;1;0;1;2;2;1_Entrenamiento;1;0,658011742;1;0,538461538;1;0,628990152;0,053846154;3,251538462
678;1;24;0;1;2384;2;3;0,04;1;0;121,6666667;4;64;1;3;1;1;1;0;1;1;2;1_Entrenamiento;0;0,922756003;0;0,666666667;0;0,720854531;0,066666667;3,29
261;1;24;0;1;1603;2;3;0,04;0;0;121,6666667;2;55;0;2;1;0;1;0;1;1;5;2_Comprobación;0;0,644081686;0;0,526315789;0;0,640374552;0,052631579;3,247894737
964;3;6;0;1;454;2;1;0,03;0;0;30,41666667;3;22;0;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,662319081;0;0,551724138;0;0,583425593;0,055172414;3,255517241
955;1;24;1;1;1231;3;3;0,04;0;0;121,6666667;3;57;0;3;2;0;1;1;1;1;1;1_Entrenamiento;1;0,781242844;1;1;0;0,522081987;0,1;3,39
540;3;12;0;1;1534;2;1;0,01;0;0;30,41666667;4;23;0;3;1;0;1;0;1;2;5;1_Entrenamiento;1;0,761668382;0;0,551724138;1;0,535621966;0,055172414;3,255517241
540;3;12;0;1;1534;2;1;0,01;0;0;30,41666667;4;23;0;3;1;0;1;0;1;2;5;1_Entrenamiento;1;0,761668382;0;0,551724138;1;0,535621966;0,055172414;3,255517241
616;3;60;1;1;9157;1;2;0,02;1;0;60,83333333;1;27;0;1;1;0;1;0;1;1;3;1_Entrenamiento;1;1;1;1;0;0,650112045;0,1;3,39
911;3;24;1;0;4736;2;1;0,02;0;0;121,6666667;2;25;1;2;1;1;1;0;1;2;1;1_Entrenamiento;0;0,605822352;0;0,666666667;0;0,717492955;0,066666667;3,29
911;3;24;1;0;4736;2;1;0,02;0;0;121,6666667;2;25;1;2;1;1;1;0;1;2;1;1_Entrenamiento;0;0,605822352;0;0,666666667;0;0,717492955;0,066666667;3,29
507;3;15;0;1;6850;3;1;0,01;1;0;60,83333333;3;34;0;2;1;0;2;1;1;2;2;1_Entrenamiento;0;0,717736139;0;1;1;0,586178471;0,1;3,39
507;3;15;0;1;6850;3;1;0,01;1;0;60,83333333;3;34;0;2;1;0;2;1;1;2;2;2_Comprobación;0;0,717736139;0;1;1;0,586178471;0,1;3,39
358;2;12;0;1;776;2;2;0,04;0;0;60,83333333;4;28;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,907576117;1;1;1;0,762908136;0,1;3,39
296;2;12;0;1;4675;1;1;0,01;0;0;121,6666667;2;20;0;3;1;0;1;0;1;1;5;1_Entrenamiento;1;0,611360467;1;1;1;0,832348638;0,1;3,39
983;1;36;0;1;8229;2;2;0,02;1;0;60,83333333;3;26;0;2;1;0;2;0;1;2;4;1_Entrenamiento;0;0,821928426;0;1;0;0,808482952;0,1;3,39
983;1;36;0;1;8229;2;2;0,02;1;0;60,83333333;3;26;0;2;1;0;2;0;1;2;4;1_Entrenamiento;0;0,821928426;0;1;0;0,808482952;0,1;3,39
591;3;24;1;1;1965;1;2;0,04;0;0;121,6666667;2;42;0;3;2;0;1;1;1;1;1;1_Entrenamiento;1;0,711345543;1;0,666666667;1;0,567395674;0,066666667;3,29
394;2;9;1;0;2406;2;1;0,02;1;0;91,25;2;31;0;2;1;0;1;0;1;1;3;2_Comprobación;1;0,94040113;1;0,833333333;1;0,895648492;0,083333333;3,34
454;1;24;0;1;4817;2;3;0,02;1;1;91,25;3;31;0;2;1;0;1;1;1;2;4;2_Comprobación;0;0,55617993;1;0,6;0;0,583314469;0,06;3,27
454;1;24;0;1;4817;2;3;0,02;1;1;91,25;3;31;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,55617993;1;0,6;0;0,583314469;0,06;3,27
877;2;36;0;1;3595;2;3;0,04;1;0;60,83333333;2;28;0;2;1;0;1;0;1;1;2;2_Comprobación;1;0,788886745;1;1;1;0,688449897;0,1;3,39
555;3;12;0;1;1331;2;1;0,02;1;0;30,41666667;2;22;1;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,503496937;1;0,714285714;0;0,61686338;0,071428571;3,304285714
555;3;12;0;1;1331;2;1;0,02;1;0;30,41666667;2;22;1;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,503496937;1;0,714285714;0;0,61686338;0,071428571;3,304285714
104;2;12;0;1;2445;1;1;0,02;0;0;121,6666667;2;26;0;3;1;0;1;1;1;1;5;1_Entrenamiento;1;0,753677458;1;1;1;0,828467571;0,1;3,39
783;3;12;0;1;836;3;1;0,04;0;0;60,83333333;3;23;1;2;1;1;1;0;1;2;5;1_Entrenamiento;0;0,850397726;0;0,857142857;0;0,75383172;0,085714286;3,347142857
783;3;12;0;1;836;3;1;0,04;0;0;60,83333333;3;23;1;2;1;1;1;0;1;2;5;1_Entrenamiento;0;0,850397726;0;0,857142857;0;0,75383172;0,085714286;3,347142857
805;1;36;0;1;9271;2;3;0,02;1;0;30,41666667;2;24;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,785455063;0;1;0;0,713733717;0,1;3,39
805;1;36;0;1;9271;2;3;0,02;1;0;30,41666667;2;24;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,785455063;0;1;0;0,713733717;0,1;3,39
299;3;21;1;0;2745;3;3;0,03;1;0;60,83333333;2;32;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,810608854;1;1;1;0,779680268;0,1;3,39
688;2;9;0;1;2753;3;3;0,03;1;1;121,6666667;2;35;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,935110256;1;0,866666667;1;0,914825967;0,086666667;3,35
711;1;6;0;1;1198;2;3;0,04;0;0;121,6666667;1;35;0;1;1;0;1;0;1;2;5;1_Entrenamiento;0;0,710928021;1;0,538461538;0;0,655869117;0,053846154;3,251538462
711;1;6;0;1;1198;2;3;0,04;0;0;121,6666667;1;35;0;1;1;0;1;0;1;2;5;1_Entrenamiento;0;0,710928021;1;0,538461538;0;0,655869117;0,053846154;3,251538462
183;2;24;1;0;3777;3;2;0,04;1;0;121,6666667;4;50;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,941591539;1;0,777777778;1;0,893581255;0,077777778;3,323333333
216;1;18;0;0;3104;2;3;0,03;1;0;30,41666667;3;31;1;2;1;0;1;1;1;1;2;2_Comprobación;0;0,697313924;0;0,666666667;0;0,741896021;0,066666667;3,29
815;3;36;1;1;7432;2;2;0,02;0;0;60,83333333;3;54;0;3;1;0;1;0;1;1;1;1_Entrenamiento;0;0,511549507;1;0,714285714;0;0,699519576;0,071428571;3,304285714
951;1;36;1;0;2145;2;3;0,02;1;0;30,41666667;2;24;0;2;2;0;1;1;1;2;3;1_Entrenamiento;1;0,562647481;0;1;1;0,554141177;0,1;3,39
951;1;36;1;0;2145;2;3;0,02;1;0;30,41666667;2;24;0;2;2;0;1;1;1;2;3;2_Comprobación;1;0,562647481;0;1;1;0,554141177;0,1;3,39
265;3;15;0;1;802;2;3;0,04;1;0;91,25;2;37;0;2;1;0;2;0;1;2;2;1_Entrenamiento;1;0,684204761;1;0,739130435;1;0,60128344;0,073913043;3,31173913
265;3;15;0;1;802;2;3;0,04;1;0;91,25;2;37;0;2;1;0;2;0;1;2;2;2_Comprobación;1;0,684204761;1;0,739130435;1;0,60128344;0,073913043;3,31173913
962;2;15;0;1;3556;1;2;0,03;1;0;60,83333333;1;29;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,758987581;1;0,777777778;1;0,805796364;0,077777778;3,323333333
770;1;24;0;1;2812;1;3;0,02;0;0;121,6666667;4;26;0;3;1;0;1;0;1;1;5;1_Entrenamiento;0;0,770460471;1;0,666666667;1;0,590449979;0,066666667;3,29
259;2;11;1;1;1154;3;1;0,04;0;0;121,6666667;4;57;0;2;3;1;1;0;1;1;1;1_Entrenamiento;1;0,960869994;1;1;1;0,90441757;0,1;3,39
761;1;18;1;0;2124;2;2;0,04;0;0;121,6666667;4;24;0;3;2;0;1;0;1;2;1;1_Entrenamiento;0;0,756554218;0;0,777777778;0;0,663438094;0,077777778;3,323333333
761;1;18;1;0;2124;2;2;0,04;0;0;121,6666667;4;24;0;3;2;0;1;0;1;2;1;1_Entrenamiento;0;0,756554218;0;0,777777778;0;0,663438094;0,077777778;3,323333333
917;1;6;0;1;14896;2;3;0,01;1;0;121,6666667;1;68;1;2;1;0;1;1;1;2;2;1_Entrenamiento;0;1;0;1;0;0,773415032;0,1;3,39
917;1;6;0;1;14896;2;3;0,01;1;0;121,6666667;1;68;1;2;1;0;1;1;1;2;2;1_Entrenamiento;0;1;0;1;0;0,773415032;0,1;3,39
383;3;12;0;1;1330;2;1;0,04;1;0;30,41666667;4;26;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,621205093;0;0,551724138;1;0,518131471;0,055172414;3,255517241
527;2;4;1;1;1503;2;3;0,02;1;0;30,41666667;4;42;0;2;2;1;2;0;1;1;3;2_Comprobación;1;0,981129085;1;1;1;0,965961961;0,1;3,39
744;1;39;1;0;14179;1;3;0,04;1;0;121,6666667;3;30;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,534315752;1;1;0;0,690021761;0,1;3,39
589;1;12;1;0;2246;2;3;0,03;1;0;91,25;3;60;0;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,580612053;1;0,538461538;1;0,67373296;0,053846154;3,251538462
589;1;12;1;0;2246;2;3;0,03;1;0;91,25;3;60;0;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,580612053;1;0,538461538;1;0,67373296;0,053846154;3,251538462
977;3;18;1;0;2427;1;3;0,04;1;0;60,83333333;3;42;0;2;2;0;1;0;1;1;3;2_Comprobación;1;0,795463676;1;1;1;0,793124544;0,1;3,39
700;2;12;0;0;1123;3;2;0,04;0;0;121,6666667;2;29;0;3;1;1;1;0;1;2;5;1_Entrenamiento;1;0,692945782;1;0,8;1;0,722740208;0,08;3,33
700;2;12;0;0;1123;3;2;0,04;0;0;121,6666667;2;29;0;3;1;1;1;0;1;2;5;1_Entrenamiento;1;0,692945782;1;0,8;1;0,722740208;0,08;3,33
